key,opp_abbr,wy,p_id,isHome,careerStarts,careerGamesPlayedIn,isRookie,age,pastSeasonStarts,pastSeasonGamesPlayedIn,pastSeasonPasserRating,pastSeason4thComebacks,pastSeasonGameWinningDrives,pastSeasonAwards
NYJ-198011090nyj,BUF,10 | 1980,ToddRi00,1,20,20,0,27,15,15,66.5,0,0,0
BUF-198011090nyj,NYJ,10 | 1980,FergJo00,0,32,32,0,30,16,16,74.4,2,3,0
RAI-198011090rai,CIN,10 | 1980,PlunJi00,1,0,4,0,33,0,4,60.1,0,0,0
CIN-198011090rai,RAI,10 | 1980,AndeKe00,0,27,27,0,31,15,15,80.7,0,0,0
RAM-198011090ram,MIA,10 | 1980,FerrVi00,1,5,17,0,26,5,8,49.0,0,0,0
MIA-198011090ram,RAM,10 | 1980,WoodDa00,0,0,0,1,22,0,0,0.0,0,0,0
SDG-198011090sdg,DEN,10 | 1980,FoutDa00,1,30,31,0,29,16,16,82.6,1,1,2
DEN-198011090sdg,SDG,10 | 1980,MortCr00,0,23,28,0,37,10,14,70.6,1,3,0
SEA-198011090sea,KAN,10 | 1980,ZornJi00,1,32,32,0,27,16,16,77.7,2,3,0
KAN-198011090sea,SEA,10 | 1980,FullSt00,0,12,16,0,23,12,16,55.8,0,1,0
OTI-198011100oti,NWE,10 | 1980,StabKe00,1,32,32,0,35,16,16,82.2,1,1,0
NWE-198011100oti,OTI,10 | 1980,GrogSt00,0,32,32,0,27,16,16,77.4,1,1,0
ATL-198011160atl,NOR,11 | 1980,BartSt00,1,27,28,0,28,14,14,67.3,5,4,0
NOR-198011160atl,ATL,11 | 1980,MannAr00,0,32,32,0,31,16,16,75.6,0,0,1
CIN-198011160cin,BUF,11 | 1980,AndeKe00,1,27,27,0,31,15,15,80.7,0,0,0
BUF-198011160cin,CIN,11 | 1980,FergJo00,0,32,32,0,30,16,16,74.4,2,3,0
DET-198011160det,CLT,11 | 1980,DaniGa00,1,11,16,0,29,0,0,0.0,0,0,0
CLT-198011160det,DET,11 | 1980,JoneBe00,0,7,7,0,29,4,4,67.4,2,2,0
NWE-198011160nwe,RAM,11 | 1980,GrogSt00,1,32,32,0,27,16,16,77.4,1,1,0
RAM-198011160nwe,NWE,11 | 1980,FerrVi00,0,5,17,0,26,5,8,49.0,0,0,0
NYG-198011160nyg,GNB,11 | 1980,SimmPh00,1,11,12,0,25,11,12,66.0,0,0,0
GNB-198011160nyg,NYG,11 | 1980,DickLy00,0,3,5,0,31,3,5,71.7,0,0,0
PIT-198011160pit,CLE,11 | 1980,BradTe00,1,32,32,0,32,16,16,77.0,4,4,1
CLE-198011160pit,PIT,11 | 1980,SipeBr00,0,32,32,0,31,16,16,73.4,5,7,0
WAS-198011160was,PHI,11 | 1980,TheiJo00,1,30,32,0,31,16,16,83.9,3,4,0
PHI-198011160was,WAS,11 | 1980,JawoRo00,0,32,32,0,29,16,16,76.8,2,2,0
DAL-198011160dal,CRD,11 | 1980,WhitDa01,1,1,32,0,28,0,16,58.4,0,0,0
CRD-198011160dal,DAL,11 | 1980,HartJi00,0,28,29,0,36,13,14,55.2,1,1,0
MIN-198011160min,TAM,11 | 1980,KramTo00,1,16,20,0,25,16,16,69.3,3,3,0
TAM-198011160min,MIN,11 | 1980,WillDo01,0,26,26,0,25,16,16,52.5,3,4,0
CHI-198011160chi,OTI,11 | 1980,EvanVi00,1,3,7,0,25,3,4,66.1,0,0,0
OTI-198011160chi,CHI,11 | 1980,StabKe00,0,32,32,0,35,16,16,82.2,1,1,0
DEN-198011160den,NYJ,11 | 1980,MortCr00,1,23,28,0,37,10,14,70.6,1,3,0
NYJ-198011160den,DEN,11 | 1980,ToddRi00,0,20,20,0,27,15,15,66.5,0,0,0
MIA-198011160mia,SFO,11 | 1980,WoodDa00,1,0,0,1,22,0,0,0.0,0,0,0
SFO-198011160mia,MIA,11 | 1980,DebeSt00,0,26,28,0,26,15,16,73.1,1,1,0
SDG-198011160sdg,KAN,11 | 1980,FoutDa00,1,30,31,0,29,16,16,82.6,1,1,2
KAN-198011160sdg,SDG,11 | 1980,FullSt00,0,12,16,0,23,12,16,55.8,0,1,0
SEA-198011170sea,RAI,11 | 1980,ZornJi00,1,32,32,0,27,16,16,77.7,2,3,0
RAI-198011170sea,SEA,11 | 1980,PlunJi00,0,0,4,0,33,0,4,60.1,0,0,0
MIA-198011200mia,SDG,12 | 1980,WoodDa00,1,0,0,1,22,0,0,0.0,0,0,0
SDG-198011200mia,MIA,12 | 1980,FoutDa00,0,30,31,0,29,16,16,82.6,1,1,2
ATL-198011230atl,CHI,12 | 1980,BartSt00,1,27,28,0,28,14,14,67.3,5,4,0
CHI-198011230atl,ATL,12 | 1980,EvanVi00,0,3,7,0,25,3,4,66.1,0,0,0
BUF-198011230buf,PIT,12 | 1980,FergJo00,1,32,32,0,30,16,16,74.4,2,3,0
PIT-198011230buf,BUF,12 | 1980,BradTe00,0,32,32,0,32,16,16,77.0,4,4,1
CLE-198011230cle,CIN,12 | 1980,SipeBr00,1,32,32,0,31,16,16,73.4,5,7,0
CIN-198011230cle,CLE,12 | 1980,AndeKe00,0,27,27,0,31,15,15,80.7,0,0,0
NWE-198011230nwe,CLT,12 | 1980,CavaMa00,1,0,13,0,24,0,13,108.3,0,0,0
CLT-198011230nwe,NWE,12 | 1980,LandGr00,0,17,21,0,34,12,16,75.3,0,0,0
NYJ-198011230nyj,OTI,12 | 1980,ToddRi00,1,20,20,0,27,15,15,66.5,0,0,0
OTI-198011230nyj,NYJ,12 | 1980,StabKe00,0,32,32,0,35,16,16,82.2,1,1,0
PHI-198011230phi,RAI,12 | 1980,JawoRo00,1,32,32,0,29,16,16,76.8,2,2,0
RAI-198011230phi,PHI,12 | 1980,PlunJi00,0,0,4,0,33,0,4,60.1,0,0,0
TAM-198011230tam,DET,12 | 1980,WillDo01,1,26,26,0,25,16,16,52.5,3,4,0
DET-198011230tam,TAM,12 | 1980,DaniGa00,0,11,16,0,29,0,0,0.0,0,0,0
CRD-198011230crd,KAN,12 | 1980,HartJi00,1,28,29,0,36,13,14,55.2,1,1,0
KAN-198011230crd,CRD,12 | 1980,FullSt00,0,12,16,0,23,12,16,55.8,0,1,0
MIN-198011230min,GNB,12 | 1980,KramTo00,1,16,20,0,25,16,16,69.3,3,3,0
GNB-198011230min,MIN,12 | 1980,DickLy00,0,3,5,0,31,3,5,71.7,0,0,0
DAL-198011230dal,WAS,12 | 1980,WhitDa01,1,1,32,0,28,0,16,58.4,0,0,0
WAS-198011230dal,DAL,12 | 1980,KrucMi00,0,0,17,0,27,0,8,67.3,0,0,0
DEN-198011230den,SEA,12 | 1980,MortCr00,1,23,28,0,37,10,14,70.6,1,3,0
SEA-198011230den,DEN,12 | 1980,ZornJi00,0,32,32,0,27,16,16,77.7,2,3,0
SFO-198011230sfo,NYG,12 | 1980,MontJo01,1,1,16,0,24,1,16,81.1,0,0,0
NYG-198011230sfo,SFO,12 | 1980,SimmPh00,0,11,12,0,25,11,12,66.0,0,0,0
NOR-198011240nor,RAM,12 | 1980,MannAr00,1,32,32,0,31,16,16,75.6,0,0,1
RAM-198011240nor,NOR,12 | 1980,FerrVi00,0,5,17,0,26,5,8,49.0,0,0,0
DET-198011270det,CHI,13 | 1980,DaniGa00,1,11,16,0,29,0,0,0.0,0,0,0
CHI-198011270det,DET,13 | 1980,EvanVi00,0,3,7,0,25,3,4,66.1,0,0,0
DAL-198011270dal,SEA,13 | 1980,WhitDa01,1,1,32,0,28,0,16,58.4,0,0,0
SEA-198011270dal,DAL,13 | 1980,ZornJi00,0,32,32,0,27,16,16,77.7,2,3,0
ATL-198011300atl,WAS,13 | 1980,BartSt00,1,27,28,0,28,14,14,67.3,5,4,0
WAS-198011300atl,ATL,13 | 1980,KrucMi00,0,0,17,0,27,0,8,67.3,0,0,0
NYG-198011300nyg,CRD,13 | 1980,SimmPh00,1,11,12,0,25,11,12,66.0,0,0,0
CRD-198011300nyg,NYG,13 | 1980,HartJi00,0,28,29,0,36,13,14,55.2,1,1,0
PIT-198011300pit,MIA,13 | 1980,BradTe00,1,32,32,0,32,16,16,77.0,4,4,1
MIA-198011300pit,PIT,13 | 1980,WoodDa00,0,0,0,1,22,0,0,0.0,0,0,0
CLT-198011300clt,BUF,13 | 1980,LandGr00,1,17,21,0,34,12,16,75.3,0,0,0
BUF-198011300clt,CLT,13 | 1980,FergJo00,0,32,32,0,30,16,16,74.4,2,3,0
GNB-198011300gnb,TAM,13 | 1980,DickLy00,1,3,5,0,31,3,5,71.7,0,0,0
TAM-198011300gnb,GNB,13 | 1980,WillDo01,0,26,26,0,25,16,16,52.5,3,4,0
KAN-198011300kan,CIN,13 | 1980,FullSt00,1,12,16,0,23,12,16,55.8,0,1,0
CIN-198011300kan,KAN,13 | 1980,AndeKe00,0,27,27,0,31,15,15,80.7,0,0,0
NOR-198011300nor,MIN,13 | 1980,MannAr00,1,32,32,0,31,16,16,75.6,0,0,1
MIN-198011300nor,NOR,13 | 1980,KramTo00,0,16,20,0,25,16,16,69.3,3,3,0
OTI-198011300oti,CLE,13 | 1980,StabKe00,1,32,32,0,35,16,16,82.2,1,1,0
CLE-198011300oti,OTI,13 | 1980,SipeBr00,0,32,32,0,31,16,16,73.4,5,7,0
RAM-198011300ram,NYJ,13 | 1980,FerrVi00,1,5,17,0,26,5,8,49.0,0,0,0
NYJ-198011300ram,RAM,13 | 1980,ToddRi00,0,20,20,0,27,15,15,66.5,0,0,0
SDG-198011300sdg,PHI,13 | 1980,FoutDa00,1,30,31,0,29,16,16,82.6,1,1,2
PHI-198011300sdg,SDG,13 | 1980,JawoRo00,0,32,32,0,29,16,16,76.8,2,2,0
SFO-198011300sfo,NWE,13 | 1980,MontJo01,1,1,16,0,24,1,16,81.1,0,0,0
NWE-198011300sfo,SFO,13 | 1980,GrogSt00,0,32,32,0,27,16,16,77.4,1,1,0
RAI-198012010rai,DEN,13 | 1980,PlunJi00,1,0,4,0,33,0,4,60.1,0,0,0
DEN-198012010rai,RAI,13 | 1980,MortCr00,0,23,28,0,37,10,14,70.6,1,3,0
OTI-198012040oti,PIT,14 | 1980,StabKe00,1,32,32,0,35,16,16,82.2,1,1,0
PIT-198012040oti,OTI,14 | 1980,BradTe00,0,32,32,0,32,16,16,77.0,4,4,1
BUF-198012070buf,RAM,14 | 1980,FergJo00,1,32,32,0,30,16,16,74.4,2,3,0
RAM-198012070buf,BUF,14 | 1980,HadePa00,0,26,26,0,27,10,10,68.1,0,0,0
CIN-198012070cin,CLT,14 | 1980,ThomJa00,1,1,9,0,24,1,9,42.4,0,0,0
CLT-198012070cin,CIN,14 | 1980,JoneBe00,0,7,7,0,29,4,4,67.4,2,2,0
CLE-198012070cle,NYJ,14 | 1980,SipeBr00,1,32,32,0,31,16,16,73.4,5,7,0
NYJ-198012070cle,CLE,14 | 1980,ToddRi00,0,20,20,0,27,15,15,66.5,0,0,0
PHI-198012070phi,ATL,14 | 1980,JawoRo00,1,32,32,0,29,16,16,76.8,2,2,0
ATL-198012070phi,PHI,14 | 1980,BartSt00,0,27,28,0,28,14,14,67.3,5,4,0
TAM-198012070tam,MIN,14 | 1980,WillDo01,1,26,26,0,25,16,16,52.5,3,4,0
MIN-198012070tam,TAM,14 | 1980,KramTo00,0,16,20,0,25,16,16,69.3,3,3,0
WAS-198012070was,SDG,14 | 1980,TheiJo00,1,30,32,0,31,16,16,83.9,3,4,0
SDG-198012070was,WAS,14 | 1980,FoutDa00,0,30,31,0,29,16,16,82.6,1,1,2
CHI-198012070chi,GNB,14 | 1980,EvanVi00,1,3,7,0,25,3,4,66.1,0,0,0
GNB-198012070chi,CHI,14 | 1980,DickLy00,0,3,5,0,31,3,5,71.7,0,0,0
CRD-198012070crd,DET,14 | 1980,HartJi00,1,28,29,0,36,13,14,55.2,1,1,0
DET-198012070crd,CRD,14 | 1980,DaniGa00,0,11,16,0,29,0,0,0.0,0,0,0
KAN-198012070kan,DEN,14 | 1980,KennBi00,1,0,0,1,25,0,0,0.0,0,0,0
DEN-198012070kan,KAN,14 | 1980,MortCr00,0,23,28,0,37,10,14,70.6,1,3,0
RAI-198012070rai,DAL,14 | 1980,PlunJi00,1,0,4,0,33,0,4,60.1,0,0,0
DAL-198012070rai,RAI,14 | 1980,WhitDa01,0,1,32,0,28,0,16,58.4,0,0,0
SEA-198012070sea,NYG,14 | 1980,ZornJi00,1,32,32,0,27,16,16,77.7,2,3,0
NYG-198012070sea,SEA,14 | 1980,BrunSc00,0,0,0,1,23,0,0,0.0,0,0,0
SFO-198012070sfo,NOR,14 | 1980,MontJo01,1,1,16,0,24,1,16,81.1,0,0,0
NOR-198012070sfo,SFO,14 | 1980,MannAr00,0,32,32,0,31,16,16,75.6,0,0,1
MIA-198012080mia,NWE,14 | 1980,WoodDa00,1,0,0,1,22,0,0,0.0,0,0,0
NWE-198012080mia,MIA,14 | 1980,CavaMa00,0,0,13,0,24,0,13,108.3,0,0,0
WAS-198012130was,NYG,15 | 1980,TheiJo00,1,30,32,0,31,16,16,83.9,3,4,0
NYG-198012130was,WAS,15 | 1980,BrunSc00,0,0,0,1,23,0,0,0.0,0,0,0
SDG-198012130sdg,SEA,15 | 1980,FoutDa00,1,30,31,0,29,16,16,82.6,1,1,2
SEA-198012130sdg,SDG,15 | 1980,ZornJi00,0,32,32,0,27,16,16,77.7,2,3,0
ATL-198012140atl,SFO,15 | 1980,BartSt00,1,27,28,0,28,14,14,67.3,5,4,0
SFO-198012140atl,ATL,15 | 1980,MontJo01,0,1,16,0,24,1,16,81.1,0,0,0
GNB-198012140gnb,OTI,15 | 1980,DickLy00,1,3,5,0,31,3,5,71.7,0,0,0
OTI-198012140gnb,GNB,15 | 1980,StabKe00,0,32,32,0,35,16,16,82.2,1,1,0
MIN-198012140min,CLE,15 | 1980,KramTo00,1,16,20,0,25,16,16,69.3,3,3,0
CLE-198012140min,MIN,15 | 1980,SipeBr00,0,32,32,0,31,16,16,73.4,5,7,0
NWE-198012140nwe,BUF,15 | 1980,CavaMa00,1,0,13,0,24,0,13,108.3,0,0,0
BUF-198012140nwe,NWE,15 | 1980,HummDa00,0,0,16,0,28,0,0,0.0,0,0,0
NYJ-198012140nyj,NOR,15 | 1980,ToddRi00,1,20,20,0,27,15,15,66.5,0,0,0
NOR-198012140nyj,NYJ,15 | 1980,MannAr00,0,32,32,0,31,16,16,75.6,0,0,1
PHI-198012140phi,CRD,15 | 1980,JawoRo00,1,32,32,0,29,16,16,76.8,2,2,0
CRD-198012140phi,PHI,15 | 1980,LoydMi00,0,0,0,1,24,0,0,0.0,0,0,0
PIT-198012140pit,KAN,15 | 1980,BradTe00,1,32,32,0,32,16,16,77.0,4,4,1
KAN-198012140pit,PIT,15 | 1980,KennBi00,0,0,0,1,25,0,0,0.0,0,0,0
CHI-198012140chi,CIN,15 | 1980,EvanVi00,1,3,7,0,25,3,4,66.1,0,0,0
CIN-198012140chi,CHI,15 | 1980,ThomJa00,0,1,9,0,24,1,9,42.4,0,0,0
CLT-198012140clt,MIA,15 | 1980,JoneBe00,1,7,7,0,29,4,4,67.4,2,2,0
MIA-198012140clt,CLT,15 | 1980,WoodDa00,0,0,0,1,22,0,0,0.0,0,0,0
DEN-198012140den,RAI,15 | 1980,MortCr00,1,23,28,0,37,10,14,70.6,1,3,0
RAI-198012140den,DEN,15 | 1980,PlunJi00,0,0,4,0,33,0,4,60.1,0,0,0
DET-198012140det,TAM,15 | 1980,DaniGa00,1,11,16,0,29,0,0,0.0,0,0,0
TAM-198012140det,DET,15 | 1980,WillDo01,0,26,26,0,25,16,16,52.5,3,4,0
RAM-198012150ram,DAL,15 | 1980,FerrVi00,1,5,17,0,26,5,8,49.0,0,0,0
DAL-198012150ram,RAM,15 | 1980,WhitDa01,0,1,32,0,28,0,16,58.4,0,0,0
MIA-198012200mia,NYJ,16 | 1980,WoodDa00,1,0,0,1,22,0,0,0.0,0,0,0
NYJ-198012200mia,MIA,16 | 1980,ToddRi00,0,20,20,0,27,15,15,66.5,0,0,0
TAM-198012200tam,CHI,16 | 1980,WillDo01,1,26,26,0,25,16,16,52.5,3,4,0
CHI-198012200tam,TAM,16 | 1980,EvanVi00,0,3,7,0,25,3,4,66.1,0,0,0
CIN-198012210cin,CLE,16 | 1980,ThomJa00,1,1,9,0,24,1,9,42.4,0,0,0
CLE-198012210cin,CIN,16 | 1980,SipeBr00,0,32,32,0,31,16,16,73.4,5,7,0
CRD-198012210crd,WAS,16 | 1980,LiscRu00,1,0,0,1,24,0,0,0.0,0,0,0
WAS-198012210crd,CRD,16 | 1980,TheiJo00,0,30,32,0,31,16,16,83.9,3,4,0
DET-198012210det,GNB,16 | 1980,DaniGa00,1,11,16,0,29,0,0,0.0,0,0,0
GNB-198012210det,DET,16 | 1980,DickLy00,0,3,5,0,31,3,5,71.7,0,0,0
NOR-198012210nor,NWE,16 | 1980,MannAr00,1,32,32,0,31,16,16,75.6,0,0,1
NWE-198012210nor,NOR,16 | 1980,CavaMa00,0,0,13,0,24,0,13,108.3,0,0,0
NYG-198012210nyg,RAI,16 | 1980,BrunSc00,1,0,0,1,23,0,0,0.0,0,0,0
RAI-198012210nyg,NYG,16 | 1980,PlunJi00,0,0,4,0,33,0,4,60.1,0,0,0
OTI-198012210oti,MIN,16 | 1980,StabKe00,1,32,32,0,35,16,16,82.2,1,1,0
MIN-198012210oti,OTI,16 | 1980,KramTo00,0,16,20,0,25,16,16,69.3,3,3,0
CLT-198012210clt,KAN,16 | 1980,JoneBe00,1,7,7,0,29,4,4,67.4,2,2,0
KAN-198012210clt,CLT,16 | 1980,KennBi00,0,0,0,1,25,0,0,0.0,0,0,0
DAL-198012210dal,PHI,16 | 1980,WhitDa01,1,1,32,0,28,0,16,58.4,0,0,0
PHI-198012210dal,DAL,16 | 1980,JawoRo00,0,32,32,0,29,16,16,76.8,2,2,0
RAM-198012210ram,ATL,16 | 1980,FerrVi00,1,5,17,0,26,5,8,49.0,0,0,0
ATL-198012210ram,RAM,16 | 1980,BartSt00,0,27,28,0,28,14,14,67.3,5,4,0
SEA-198012210sea,DEN,16 | 1980,ZornJi00,1,32,32,0,27,16,16,77.7,2,3,0
DEN-198012210sea,SEA,16 | 1980,RobiMa01,0,12,31,0,25,1,15,46.6,0,0,0
SFO-198012210sfo,BUF,16 | 1980,MontJo01,1,1,16,0,24,1,16,81.1,0,0,0
BUF-198012210sfo,SFO,16 | 1980,FergJo00,0,32,32,0,30,16,16,74.4,2,3,0
SDG-198012220sdg,PIT,16 | 1980,FoutDa00,1,30,31,0,29,16,16,82.6,1,1,2
PIT-198012220sdg,SDG,16 | 1980,BradTe00,0,32,32,0,32,16,16,77.0,4,4,1
DAL-198012280dal,RAM,17 | 1980,WhitDa01,1,1,32,0,28,0,16,58.4,0,0,0
RAM-198012280dal,DAL,17 | 1980,FerrVi00,0,5,17,0,26,5,8,49.0,0,0,0
RAI-198012280rai,OTI,17 | 1980,PlunJi00,1,0,4,0,33,0,4,60.1,0,0,0
OTI-198012280rai,RAI,17 | 1980,StabKe00,0,32,32,0,35,16,16,82.2,1,1,0
PHI-198101030phi,MIN,18 | 1980,JawoRo00,1,32,32,0,29,16,16,76.8,2,2,0
MIN-198101030phi,PHI,18 | 1980,KramTo00,0,16,20,0,25,16,16,69.3,3,3,0
SDG-198101030sdg,BUF,18 | 1980,FoutDa00,1,30,31,0,29,16,16,82.6,1,1,2
BUF-198101030sdg,SDG,18 | 1980,FergJo00,0,32,32,0,30,16,16,74.4,2,3,0
CLE-198101040cle,RAI,18 | 1980,SipeBr00,1,32,32,0,31,16,16,73.4,5,7,0
RAI-198101040cle,CLE,18 | 1980,PlunJi00,0,0,4,0,33,0,4,60.1,0,0,0
ATL-198101040atl,DAL,18 | 1980,BartSt00,1,27,28,0,28,14,14,67.3,5,4,0
DAL-198101040atl,ATL,18 | 1980,WhitDa01,0,1,32,0,28,0,16,58.4,0,0,0
PHI-198101110phi,DAL,19 | 1980,JawoRo00,1,32,32,0,29,16,16,76.8,2,2,0
DAL-198101110phi,PHI,19 | 1980,WhitDa01,0,1,32,0,28,0,16,58.4,0,0,0
SDG-198101110sdg,RAI,19 | 1980,FoutDa00,1,30,31,0,29,16,16,82.6,1,1,2
RAI-198101110sdg,SDG,19 | 1980,PlunJi00,0,0,4,0,33,0,4,60.1,0,0,0
PHI-198101250phi,RAI,20 | 1980,JawoRo00,1,32,32,0,29,16,16,76.8,2,2,0
RAI-198101250phi,PHI,20 | 1980,PlunJi00,0,0,4,0,33,0,4,60.1,0,0,0
TAM-198109050tam,MIN,1 | 1981,WillDo01,1,42,42,0,26,16,16,69.9,5,4,0
MIN-198109050tam,TAM,1 | 1981,DilsSt00,0,1,16,0,26,1,16,102.7,0,0,0
ATL-198109060atl,NOR,1 | 1981,BartSt00,1,43,44,0,29,16,16,88.2,3,4,1
NOR-198109060atl,ATL,1 | 1981,MannAr00,0,48,48,0,32,16,16,81.8,1,1,0
CIN-198109060cin,SEA,1 | 1981,SchoTu00,1,0,0,1,24,0,0,0.0,0,0,0
SEA-198109060cin,CIN,1 | 1981,ZornJi00,0,48,48,0,28,16,16,72.3,1,1,0
CRD-198109060crd,MIA,1 | 1981,LomaNe00,1,0,0,1,22,0,0,0.0,0,0,0
MIA-198109060crd,CRD,1 | 1981,WoodDa00,0,11,13,0,23,11,13,63.1,1,2,0
DET-198109060det,SFO,1 | 1981,DaniGa00,1,27,32,0,30,16,16,82.4,1,2,0
SFO-198109060det,DET,1 | 1981,MontJo01,0,8,31,0,25,7,15,87.8,1,1,0
NWE-198109060nwe,CLT,1 | 1981,GrogSt00,1,44,44,0,28,12,12,73.1,1,1,0
CLT-198109060nwe,NWE,1 | 1981,JoneBe00,0,22,22,0,30,15,15,75.3,0,2,0
NYG-198109060nyg,PHI,1 | 1981,SimmPh00,1,24,25,0,26,13,13,58.9,1,1,0
PHI-198109060nyg,NYG,1 | 1981,JawoRo00,0,48,48,0,30,16,16,91.0,2,3,1
PIT-198109060pit,KAN,1 | 1981,BradTe00,1,47,47,0,33,15,15,75.0,3,4,0
KAN-198109060pit,PIT,1 | 1981,KennBi00,0,3,3,0,26,3,3,91.6,0,1,0
WAS-198109060was,DAL,1 | 1981,TheiJo00,1,45,48,0,32,15,16,75.2,2,2,0
DAL-198109060was,WAS,1 | 1981,WhitDa01,0,17,48,0,29,16,16,80.7,1,1,0
CHI-198109060chi,GNB,1 | 1981,EvanVi00,1,13,20,0,26,10,13,66.2,1,0,0
GNB-198109060chi,CHI,1 | 1981,DickLy00,0,19,21,0,32,16,16,70.0,0,3,0
BUF-198109060buf,NYJ,1 | 1981,FergJo00,1,48,48,0,31,16,16,74.5,2,4,0
NYJ-198109060buf,BUF,1 | 1981,ToddRi00,0,36,36,0,28,16,16,62.7,0,2,0
DEN-198109060den,RAI,1 | 1981,MortCr00,1,32,40,0,38,9,12,77.8,1,3,0
RAI-198109060den,DEN,1 | 1981,PlunJi00,0,11,17,0,34,11,13,72.9,1,2,0
RAM-198109060ram,OTI,1 | 1981,HadePa00,1,27,30,0,28,1,4,19.9,0,0,0
OTI-198109060ram,RAM,1 | 1981,StabKe00,0,48,48,0,36,16,16,68.7,2,2,0
CLE-198109070cle,SDG,1 | 1981,SipeBr00,1,48,48,0,32,16,16,91.4,3,4,2
SDG-198109070cle,CLE,1 | 1981,FoutDa00,0,46,47,0,30,16,16,84.7,1,2,1
MIA-198109100mia,PIT,2 | 1981,WoodDa00,1,11,13,0,23,11,13,63.1,1,2,0
PIT-198109100mia,MIA,2 | 1981,BradTe00,0,47,47,0,33,15,15,75.0,3,4,0
CLE-198109130cle,OTI,2 | 1981,SipeBr00,1,48,48,0,32,16,16,91.4,3,4,2
OTI-198109130cle,CLE,2 | 1981,StabKe00,0,48,48,0,36,16,16,68.7,2,2,0
GNB-198109130gnb,ATL,2 | 1981,DickLy00,1,19,21,0,32,16,16,70.0,0,3,0
ATL-198109130gnb,GNB,2 | 1981,BartSt00,0,43,44,0,29,16,16,88.2,3,4,1
KAN-198109130kan,TAM,2 | 1981,KennBi00,1,3,3,0,26,3,3,91.6,0,1,0
TAM-198109130kan,KAN,2 | 1981,WillDo01,0,42,42,0,26,16,16,69.9,5,4,0
NOR-198109130nor,RAM,2 | 1981,ScotBo00,1,0,9,0,32,0,5,75.3,0,0,0
RAM-198109130nor,NOR,2 | 1981,HadePa00,0,27,30,0,28,1,4,19.9,0,0,0
WAS-198109130was,NYG,2 | 1981,TheiJo00,1,45,48,0,32,15,16,75.2,2,2,0
NYG-198109130was,WAS,2 | 1981,SimmPh00,0,24,25,0,26,13,13,58.9,1,1,0
CLT-198109130clt,BUF,2 | 1981,LandGr00,1,18,37,0,35,1,16,56.6,0,0,0
BUF-198109130clt,CLT,2 | 1981,FergJo00,0,48,48,0,31,16,16,74.5,2,4,0
DAL-198109130dal,CRD,2 | 1981,WhitDa01,1,17,48,0,29,16,16,80.7,1,1,0
CRD-198109130dal,DAL,2 | 1981,LomaNe00,0,0,0,1,22,0,0,0.0,0,0,0
NYJ-198109130nyj,CIN,2 | 1981,ToddRi00,1,36,36,0,28,16,16,62.7,0,2,0
CIN-198109130nyj,NYJ,2 | 1981,AndeKe00,0,39,40,0,32,12,13,66.9,0,0,0
PHI-198109130phi,NWE,2 | 1981,JawoRo00,1,48,48,0,30,16,16,91.0,2,3,1
NWE-198109130phi,PHI,2 | 1981,GrogSt00,0,44,44,0,28,12,12,73.1,1,1,0
SDG-198109130sdg,DET,2 | 1981,FoutDa00,1,46,47,0,30,16,16,84.7,1,2,1
DET-198109130sdg,SDG,2 | 1981,DaniGa00,0,27,32,0,30,16,16,82.4,1,2,0
SEA-198109130sea,DEN,2 | 1981,ZornJi00,1,48,48,0,28,16,16,72.3,1,1,0
DEN-198109130sea,SEA,2 | 1981,MortCr00,0,32,40,0,38,9,12,77.8,1,3,0
SFO-198109130sfo,CHI,2 | 1981,MontJo01,1,8,31,0,25,7,15,87.8,1,1,0
CHI-198109130sfo,SFO,2 | 1981,EvanVi00,0,13,20,0,26,10,13,66.2,1,0,0
MIN-198109140min,RAI,2 | 1981,DilsSt00,1,1,16,0,26,1,16,102.7,0,0,0
RAI-198109140min,MIN,2 | 1981,PlunJi00,0,11,17,0,34,11,13,72.9,1,2,0
BUF-198109170buf,PHI,3 | 1981,FergJo00,1,48,48,0,31,16,16,74.5,2,4,0
PHI-198109170buf,BUF,3 | 1981,JawoRo00,0,48,48,0,30,16,16,91.0,2,3,1
ATL-198109200atl,SFO,3 | 1981,BartSt00,1,43,44,0,29,16,16,88.2,3,4,1
SFO-198109200atl,ATL,3 | 1981,MontJo01,0,8,31,0,25,7,15,87.8,1,1,0
CIN-198109200cin,CLE,3 | 1981,AndeKe00,1,39,40,0,32,12,13,66.9,0,0,0
CLE-198109200cin,CIN,3 | 1981,SipeBr00,0,48,48,0,32,16,16,91.4,3,4,2
CRD-198109200crd,WAS,3 | 1981,HartJi00,1,43,44,0,37,15,15,68.6,0,0,0
WAS-198109200crd,CRD,3 | 1981,TheiJo00,0,45,48,0,32,15,16,75.2,2,2,0
MIN-198109200min,DET,3 | 1981,KramTo00,1,31,35,0,26,15,15,72.2,4,4,0
DET-198109200min,MIN,3 | 1981,DaniGa00,0,27,32,0,30,16,16,82.4,1,2,0
OTI-198109200oti,MIA,3 | 1981,StabKe00,1,48,48,0,36,16,16,68.7,2,2,0
MIA-198109200oti,OTI,3 | 1981,WoodDa00,0,11,13,0,23,11,13,63.1,1,2,0
PIT-198109200pit,NYJ,3 | 1981,BradTe00,1,47,47,0,33,15,15,75.0,3,4,0
NYJ-198109200pit,PIT,3 | 1981,ToddRi00,0,36,36,0,28,16,16,62.7,0,2,0
