,0
attempted_passes_qcoachAvg,0.048431027147916875
rush_attempts_w1surfaceAvg,0.04843697378922424
total_touches_r2ouAvg,0.04856308226925044
receiving_yards_per_reception_rlastSurface,0.048702273449023656
total_touchdowns_w3lastHomeAwayGame,0.04883177636523829
yards_from_scrimmage_w1last5thGame,0.048838193272668785
receiving_yards_w1last5thGame,0.04885117793015872
catch_percentage_rfloorTouchdowns,0.0488875094095175
receiving_touchdowns_w3timeAvg,0.048924838411643586
receiving_touchdowns_w2ceilCompleted,0.049142868953274146
receiving_touchdowns_w2sameLineup,0.04924316109725577
receptions_w3.1.1.1,0.04924812274326816
longest_rush_w2.1.1,0.04934837297019075
longest_rush_w3lastGameOpp,0.049407544437419515
rush_yards_per_attempt_qs,0.049506869812594244
total_touchdowns_w2ceilCompleted,0.049645322975087426
yards_from_scrimmage_r2spreadAvg,0.049826928549168856
2total_yards,0.050204749718568815
rush_yards_r2spreadAvg,0.050288517468944846
touchdown_per_touch_rlastWeekRange,0.05032726281112215
touchdown_per_rush_rlastGameHomeAwayOpp,0.050595712138749124
catch_percentage_w1last3thGame,0.05061203931187629
scrimmage_yards_per_touch_w3lastGameWeek,0.05072344213584042
receiving_yards_per_reception_w3lastHomeAwayGame,0.05074464126863606
quarterback_rating_qspreadAvg,0.050836482034373444
catch_percentage_w1timezoneAvg,0.05108915306959833
2rush_yards,0.0510964615115028
attempted_passes_q.1.1.1,0.05129834530030638
rush_attempts_r2ouAvg,0.0515754656904766
receiving_yards_per_target_r2timeAvg,0.05164846886066309
receptions_r2lastGameWeek,0.051685894885425854
fumbles_lost_qfloorCareer,0.052061036963391406
rush_yards_w3floorAttempts,0.052064370245582116
catch_percentage_rfloorCompleted,0.05216490832979159
total_touchdowns_r2timezoneAvg,0.05220133386530962
fumbles_r2monthAvg,0.05229046353731927
rush_yards_w.1.1,0.05265925025174438
interception_percentage_qceilTouchdowns,0.052740605354624756
receiving_yards_w2.1.1.1,0.05274976103041047
rush_yards_per_attempt_qfloorTouchdowns,0.052777183159858944
total_touches_r2lastGameWeek,0.052779972180872464
receiving_yards_per_reception_w2s,0.05283027428880562
touchdown_per_touch_w.1.1.1.1.1,0.05291590239733849
fumbles_w2floorAttempts,0.05297112549305861
longest_reception_r2timeAvg,0.05299172814626353
touchdown_per_rush_ws,0.05322195495828922
rush_touchdowns_w3.1.1.1.1,0.05339379137627259
receiving_touchdowns_r2lastGameOpp,0.053674710454058513
total_touches_w.1.1.1.1,0.05389670763972281
touchdown_per_target_w2lastGameWeek,0.05391177876771005
rush_touchdowns_w3lastHomeAwayGame,0.05408773946131513
rush_yards_w2.1.1.1,0.05410872149537946
yards_from_scrimmage_w2.1.1.1,0.0541571733780057
longest_reception_w1lastWeekRange,0.05416138393786036
touchdown_per_touch_w.1.1.1,0.054278401393819835
receiving_yards_per_target_r2ceilAttempts,0.05450534236279141
receiving_yards_w3floorAttempts,0.05455500062470264
quarterback_rating_qfloorCompleted,0.05455623404719597
yards_per_attempt_qlastGameHomeAwayOpp,0.05458328522783738
adjusted_yards_per_attempt_qceilCompleted,0.05473996813457986
passing_touchdowns_qlast4thGame,0.054795364415956234
rush_yards_per_attempt_rceilAttempts,0.05484657298853801
receiving_touchdowns_w3,0.05497639097102471
touchdown_per_reception_rlastWeekRange,0.05501135497034952
yards_from_scrimmage_w.1.1,0.05507484075409821
yards_lost_from_sacks_qlast2thGame,0.055159918007690024
rush_attempts_r2lastGameWeek,0.05520508206815384
times_pass_target_w3timezoneAvg,0.055307330766846595
yards_from_scrimmage_w3floorAttempts,0.05534576196855309
adjusted_net_yards_per_pass_attempt_q.1.1.1.1,0.05548362033342873
adjusted_yards_per_attempt_qlastGameHomeAwayOpp,0.055493911583206004
receiving_yards_w.1.1,0.05553298676270376
longest_rush_w2ceilTouchdowns,0.05562032100960502
total_touchdowns_w3,0.0557694895925588
receiving_yards_per_target_r,0.055936791368973
rush_touchdowns_w3,0.05634236627048603
receiving_yards_per_target_rfloorTouchdowns,0.05648839020125363
rush_yards_per_attempt_qfloorAttempts,0.05663240049387278
scrimmage_yards_per_touch_rlast5thGame,0.05685942895382588
fumbles_lost_rlast3thGame,0.05694995670229799
longest_rush_w3timeAvg,0.0569766556023541
rush_yards_per_attempt_rlastGameWeek,0.05741154808165933
fumbles_w1monthAvg,0.05798341684216801
longest_rush_r2.1.1,0.05806911985084366
fumbles_lost_w1ouAvg,0.05815040135497887
net_gained_per_pass_attempt_qlast2thGame,0.058324602695980624
longest_reception_rs,0.05843111641028506
rush_yards_per_attempt_w3lastWeekRange,0.058515551067518136
scrimmage_yards_per_touch_w2lastTime,0.05860951691614812
td_percentage_qlastWeekRange,0.05861793581617704
completion_percentage_qlast4thGame,0.05875410508609356
rush_attempts_w3lastSurface,0.05878843922313074
rush_yards_per_attempt_w3ouAvg,0.05889323889703622
receiving_yards_r.1.1.1.1.1.1,0.0589212482392774
2rush_touchdowns,0.059099378882706353
touchdown_per_rush_w3floorCompleted,0.059215303384424975
fumbles_lost_rcoachAvg,0.0596055292523246
longest_reception_w3timeAvg,0.05987885715712883
touchdown_per_rush_r2.1.1.1.1.1,0.05990388686828728
fumbles_w1floorCompleted,0.06012974245759086
fumbles_lost_r2l,0.06054179413093851
rush_attempts_w.1,0.06057048826950898
yearElos_1,0.060767559070636266
touchdown_per_touch_r2surfaceAvg,0.06079788925225435
scrimmage_yards_per_touch_w3last2thGame,0.060842988529991635
rush_touchdowns_rsameLineup,0.060928750346469794
touchdown_per_rush_w3lastTime,0.061059740029547144
last10_6,0.061378434350095296
5_OPturnovers,0.06141048760592661
receiving_yards_per_reception_r2ceilTouchdowns,0.06142861495997445
times_pass_target_w3monthAvg,0.06152971987647734
total_touchdowns_w2lasttimezone,0.0615822956577766
longest_rush_w1lasttimezone,0.06161265218619373
rush_yards_per_attempt_w2.1.1,0.061659000789715555
touchdown_per_rush_w3lastWeekRange,0.06191143223333526
yards_per_completion_q.1.1.1.1.1.1,0.062152875984715084
catch_percentage_w1floorCompleted,0.06239501409011678
rush_yards_per_attempt_r2monthAvg,0.06263917737372138
fumbles_lost_r2floorCareer,0.06267462097254367
longest_rush_w1ceilTouchdowns,0.06301695431418479
touchdown_per_reception_r2surfaceAvg,0.06309690810110954
touchdown_per_reception_w2floorAttempts,0.063110625771432
rush_yards_per_attempt_w1lastGameOpp,0.06311972615185858
times_pass_target_rhomeAvg,0.06317944842643916
rush_yards_per_attempt_r2.1.1.1.1.1,0.06320431479230722
receptions_r2lastHomeAwayGame,0.06339718121225796
receiving_touchdowns_w2lasttimezone,0.06341376796680676
sack_percentage_q.1.1.1.1.1,0.06346312173539947
receiving_touchdowns_r.1,0.06346837339585971
longest_rush_r.1.1.1.1.1.1,0.06352420003196065
rush_yards_per_attempt_rlastTime,0.06368644056471144
rush_yards_r2lastTime,0.06380958568401549
yards_from_scrimmage_r2lastTime,0.06387641460429776
longest_rush_qlast2thGame,0.06391471230236967
total_touches_r2lastHomeAwayGame,0.06403400663928123
longest_reception_w2floorCareer,0.0641291938900402
5_OPyards_from_penalties,0.06427274663870367
rush_attempts_r2lastHomeAwayGame,0.06452674426131368
receiving_yards_r2lastTime,0.064566257878528
5_OPinterceptions,0.06460249960057222
receptions_w.1.1.1.1.1.1,0.06469352535676187
catch_percentage_w2monthAvg,0.06470224637715474
total_touches_w.1.1.1.1.1.1.1,0.06473050312415583
total_touches_w3lastSurface,0.06474119907615586
scrimmage_yards_per_touch_w3lastWeekRange,0.0647907682087865
scrimmage_yards_per_touch_rl,0.06505207728902646
total_touches_w3s,0.0651612652144679
rush_attempts_rfloorCareer,0.06527828005791399
2opp_third_down_conversions,0.0657857914164341
fumbles_lost_r2ouAvg,0.0658579440295689
total_touches_rfloorCareer,0.06590114975642762
longest_rush_r.1.1.1.1,0.06598185913527484
touchdown_per_reception_w2surfaceAvg,0.06600701061487521
last10_43,0.06620190786564016
receptions_rfloorCareer,0.06647453632684316
receiving_yards_per_reception_ws,0.06676960752101789
rush_yards_w2homeAvg,0.06688848693072794
rush_yards_w1lastGameWeek,0.06695127906136623
catch_percentage_r.1.1.1.1.1,0.06695374162990955
receptions_w3lastSurface,0.0671188966361418
receiving_yards_per_target_w3lasttimezone,0.06730796853229983
interceptions_thrown_oqa,0.06739410451349476
touchdown_per_touch_w2last5thGame,0.06753696710328393
receiving_yards_per_target_w2coachAvg,0.06757919432519412
total_touchdowns_w3floorCompleted,0.06758709808485905
rush_attempts_w.1.1.1.1.1.1,0.06770966196571077
total_touches_w1coachAvg,0.06793062541117183
total_touches_w.1.1.1.1.1.1,0.06806746472111631
touchdown_per_reception_w2last5thGame,0.06861839072336091
fumbles_w1lastHomeAwayGame,0.06873052745027
rush_yards_per_attempt_w.1,0.06888483064713162
rush_touchdowns_w2lasttimezone,0.06901752466712452
fumbles_lost_rlast4thGame,0.06905283893572411
yards_per_attempt_qlast4thGame,0.06912767880023354
receiving_yards_per_target_w3ouAvg,0.06919073353062351
fumbles_w1lastGameHomeAwayOpp,0.06928198609870469
fumbles_lost_ow3s,0.06937922763091295
longest_rush_r.1.1.1.1.1,0.06947116193002653
yards_per_attempt_qlastWeekRange,0.06996255816144031
total_touchdowns_w2sameLineup,0.0705886363560423
scrimmage_yards_per_touch_w.1,0.07069544305960468
5_OP_opp_rush_yards,0.07072233529012718
rush_yards_qceilCompleted,0.07080003501184168
fumbles_lost_ow3a,0.07081311670190434
total_touches_w1last5thGame,0.07085218013274695
completion_percentage_qlastSurface,0.07104251164102023
touchdown_per_reception_r2ceilAttempts,0.07113663027503782
times_pass_target_w2floorCareer,0.07129726447829238
completed_passes_qlastGameOpp,0.07170170096626304
rush_touchdowns_or2s,0.07172994917286281
touchdown_per_reception_w.1.1.1.1.1,0.07192685270598453
times_pass_target_r2lastTime,0.07195206525959309
receptions_w1last5thGame,0.07200409422277972
5_OP_opp_total_yards,0.07204044545925513
touchdown_per_reception_rceilCompleted,0.07209729945819067
rush_attempts_rfloorCompleted,0.07211991047034268
longest_rush_rlasttimezone,0.07227696744632084
fumbles_w1timezoneAvg,0.07242493938482297
last20_25,0.07252379692888777
touchdown_per_rush_ows,0.07265480426854552
total_touches_rfloorCompleted,0.07284857495994779
