key,opp_abbr,wy,time,surface,roof,stadium,weather,lineHit,simpleVl,month,ouHit,simpleOu
NYG-199211080nyg,GNB,10 | 1992,0,1,1,33,37|53|12,1,-9.0,11,1,37.0|u
GNB-199211080nyg,NYG,10 | 1992,0,1,1,33,37|53|12,1,9.0,11,1,37.0|u
OTI-199211080oti,CLE,10 | 1992,0,1,0,40,Dome,0,-11.0,11,1,40.0|u
CLE-199211080oti,OTI,10 | 1992,0,1,0,40,Dome,0,11.0,11,1,40.0|u
PHI-199211080phi,RAI,10 | 1992,0,1,1,123,39|47|11,1,-6.5,11,1,33.0|o
RAI-199211080phi,PHI,10 | 1992,0,1,1,123,39|47|11,1,6.5,11,1,33.0|o
TAM-199211080tam,MIN,10 | 1992,0,0,1,113,59|74|10,1,6.0,11,1,40.0|o
MIN-199211080tam,TAM,10 | 1992,0,0,1,113,59|74|10,1,-6.0,11,1,40.0|o
BUF-199211080buf,PIT,10 | 1992,1,1,1,90,27|67|5,1,-7.0,11,1,38.0|o
PIT-199211080buf,BUF,10 | 1992,1,1,1,90,27|67|5,1,7.0,11,1,38.0|o
DEN-199211080den,NYJ,10 | 1992,1,0,1,67,43|47|10,1,-6.0,11,1,35.0|o
NYJ-199211080den,DEN,10 | 1992,1,0,1,67,43|47|10,1,6.0,11,1,35.0|o
KAN-199211080kan,SDG,10 | 1992,1,1,1,7,43|72|18,0,-6.0,11,1,35.0|u
SDG-199211080kan,KAN,10 | 1992,1,1,1,7,43|72|18,0,6.0,11,1,35.0|u
RAM-199211080ram,CRD,10 | 1992,1,0,1,6,64|81|9,0,-5.0,11,1,40.0|u
CRD-199211080ram,RAM,10 | 1992,1,0,1,6,64|81|9,0,5.0,11,1,40.0|u
SEA-199211080sea,WAS,10 | 1992,1,1,0,99,Dome,1,12.5,11,1,33.0|u
WAS-199211080sea,SEA,10 | 1992,1,1,0,99,Dome,1,-12.5,11,1,33.0|u
CHI-199211080chi,CIN,10 | 1992,2,0,1,102,36|84|10,0,-9.0,11,1,39.0|o
CIN-199211080chi,CHI,10 | 1992,2,0,1,102,36|84|10,0,9.0,11,1,39.0|o
ATL-199211090atl,SFO,10 | 1992,2,1,0,32,Dome,1,7.0,11,1,45.0|u
SFO-199211090atl,ATL,10 | 1992,2,1,0,32,Dome,1,-7.0,11,1,45.0|u
ATL-199211150atl,CRD,11 | 1992,0,1,0,32,Dome,0,-4.0,11,1,41.5|u
CRD-199211150atl,ATL,11 | 1992,0,1,0,32,Dome,0,4.0,11,1,41.5|u
CLE-199211150cle,SDG,11 | 1992,0,0,1,19,28|76|11,0,-2.5,11,1,31.0|u
SDG-199211150cle,CLE,11 | 1992,0,0,1,19,28|76|11,0,2.5,11,1,31.0|u
CLT-199211150clt,NWE,11 | 1992,0,1,0,38,Dome,0,-7.0,11,1,32.0|o
NWE-199211150clt,CLT,11 | 1992,0,1,0,38,Dome,0,7.0,11,1,32.0|o
GNB-199211150gnb,PHI,11 | 1992,0,0,1,68,30|54|11,0,8.5,11,1,35.0|o
PHI-199211150gnb,GNB,11 | 1992,0,0,1,68,30|54|11,0,-8.5,11,1,35.0|o
KAN-199211150kan,WAS,11 | 1992,0,1,1,7,40|64|9,1,-1.0,11,1,35.0|o
WAS-199211150kan,KAN,11 | 1992,0,1,1,7,40|64|9,1,1.0,11,1,35.0|o
MIN-199211150min,OTI,11 | 1992,0,1,0,41,Dome,0,-7.5,11,1,43.0|u
OTI-199211150min,MIN,11 | 1992,0,1,0,41,Dome,0,7.5,11,1,43.0|u
NYJ-199211150nyj,CIN,11 | 1992,0,1,1,33,38|46|16,0,-6.0,11,1,40.0|u
CIN-199211150nyj,NYJ,11 | 1992,0,1,1,33,38|46|16,0,6.0,11,1,40.0|u
PIT-199211150pit,DET,11 | 1992,0,1,1,116,30|79|14,0,-11.0,11,1,34.0|u
DET-199211150pit,PIT,11 | 1992,0,1,1,116,30|79|14,0,11.0,11,1,34.0|u
DAL-199211150dal,RAM,11 | 1992,1,1,1,114,56|54|8,0,-14.5,11,1,40.0|o
RAM-199211150dal,DAL,11 | 1992,1,1,1,114,56|54|8,0,14.5,11,1,40.0|o
RAI-199211150rai,SEA,11 | 1992,1,0,1,53,63|67|7,1,-14.0,11,1,32.0|u
SEA-199211150rai,RAI,11 | 1992,1,0,1,53,63|67|7,1,14.0,11,1,32.0|u
SFO-199211150sfo,NOR,11 | 1992,1,0,1,14,56|74|8,0,-6.0,11,1,40.0|o
NOR-199211150sfo,SFO,11 | 1992,1,0,1,14,56|74|8,0,6.0,11,1,40.0|o
TAM-199211150tam,CHI,11 | 1992,1,0,1,113,58|46|10,0,6.5,11,1,41.0|u
CHI-199211150tam,TAM,11 | 1992,1,0,1,113,58|46|10,0,-6.5,11,1,41.0|u
DEN-199211150den,NYG,11 | 1992,2,0,1,67,46|42|9,1,-3.5,11,1,37.0|o
NYG-199211150den,DEN,11 | 1992,2,0,1,67,46|42|9,1,3.5,11,1,37.0|o
MIA-199211160mia,BUF,11 | 1992,2,0,1,47,71|68|15,1,1.0,11,1,46.5|u
BUF-199211160mia,MIA,11 | 1992,2,0,1,47,71|68|15,1,-1.0,11,1,46.5|u
BUF-199211220buf,ATL,12 | 1992,0,1,1,90,50|87|11,1,-13.0,11,1,43.0|o
ATL-199211220buf,BUF,12 | 1992,0,1,1,90,50|87|11,1,13.0,11,1,43.0|o
CHI-199211220chi,GNB,12 | 1992,0,0,1,102,42|89|18,0,-5.5,11,1,38.0|u
GNB-199211220chi,CHI,12 | 1992,0,0,1,102,42|89|18,0,5.5,11,1,38.0|u
CIN-199211220cin,DET,12 | 1992,0,1,1,92,60|91|13,0,-2.5,11,1,38.0|u
DET-199211220cin,CIN,12 | 1992,0,1,1,92,60|91|13,0,2.5,11,1,38.0|u
MIA-199211220mia,OTI,12 | 1992,0,0,1,47,79|85|19,0,-3.5,11,1,41.0|u
OTI-199211220mia,MIA,12 | 1992,0,0,1,47,79|85|19,0,3.5,11,1,41.0|u
MIN-199211220min,CLE,12 | 1992,0,1,0,41,Dome,0,-9.0,11,1,37.0|u
CLE-199211220min,MIN,12 | 1992,0,1,0,41,Dome,0,9.0,11,1,37.0|u
NYG-199211220nyg,PHI,12 | 1992,0,1,1,33,60|89|13,1,3.5,11,1,35.0|o
PHI-199211220nyg,NYG,12 | 1992,0,1,1,33,60|89|13,1,-3.5,11,1,35.0|o
PIT-199211220pit,CLT,12 | 1992,0,1,1,116,58|97|8,1,-12.0,11,1,33.0|o
CLT-199211220pit,PIT,12 | 1992,0,1,1,116,58|97|8,1,12.0,11,1,33.0|o
CRD-199211220crd,DAL,12 | 1992,1,0,1,108,56|29|4,0,8.5,11,1,42.0|u
DAL-199211220crd,CRD,12 | 1992,1,0,1,108,56|29|4,0,-8.5,11,1,42.0|u
NWE-199211220nwe,NYJ,12 | 1992,1,0,1,30,58|87|16,0,4.5,11,1,35.0|u
NYJ-199211220nwe,NWE,12 | 1992,1,0,1,30,58|87|16,0,-4.5,11,1,35.0|u
RAI-199211220rai,DEN,12 | 1992,1,0,1,53,57|35|9,1,-3.5,11,1,35.0|u
DEN-199211220rai,RAI,12 | 1992,1,0,1,53,57|35|9,1,3.5,11,1,35.0|u
RAM-199211220ram,SFO,12 | 1992,1,0,1,6,57|35|9,1,7.0,11,1,43.0|u
SFO-199211220ram,RAM,12 | 1992,1,0,1,6,57|35|9,1,-7.0,11,1,43.0|u
SDG-199211220sdg,TAM,12 | 1992,1,0,1,45,58|42|8,1,-8.5,11,1,37.0|o
TAM-199211220sdg,SDG,12 | 1992,1,0,1,45,58|42|8,1,8.5,11,1,37.0|o
SEA-199211220sea,KAN,12 | 1992,2,1,0,99,Dome,0,12.0,11,1,32.0|o
KAN-199211220sea,SEA,12 | 1992,2,1,0,99,Dome,0,-12.0,11,1,32.0|o
NOR-199211230nor,WAS,12 | 1992,2,1,0,54,Dome,1,-4.0,11,1,37.0|u
WAS-199211230nor,NOR,12 | 1992,2,1,0,54,Dome,1,4.0,11,1,37.0|u
DET-199211260det,OTI,13 | 1992,0,1,0,80,Dome,1,1.5,11,1,41.0|o
OTI-199211260det,DET,13 | 1992,0,1,0,80,Dome,1,-1.5,11,1,41.0|o
DAL-199211260dal,NYG,13 | 1992,1,1,1,114,38|64|15,1,-15.0,11,1,41.0|u
NYG-199211260dal,DAL,13 | 1992,1,1,1,114,38|64|15,1,15.0,11,1,41.0|u
ATL-199211290atl,NWE,13 | 1992,0,1,0,32,Dome,1,-5.5,11,1,41.0|u
NWE-199211290atl,ATL,13 | 1992,0,1,0,32,Dome,1,5.5,11,1,41.0|u
CIN-199211290cin,PIT,13 | 1992,0,1,1,92,31|72|9,1,7.5,11,1,36.0|u
PIT-199211290cin,CIN,13 | 1992,0,1,1,92,31|72|9,1,-7.5,11,1,36.0|u
CLE-199211290cle,CHI,13 | 1992,0,0,1,19,33|76|11,1,-3.5,11,1,35.0|o
CHI-199211290cle,CLE,13 | 1992,0,0,1,19,33|76|11,1,3.5,11,1,35.0|o
GNB-199211290gnb,TAM,13 | 1992,0,0,1,68,32|81|12,0,-5.5,11,1,36.0|u
TAM-199211290gnb,GNB,13 | 1992,0,0,1,68,32|81|12,0,5.5,11,1,36.0|u
NOR-199211290nor,MIA,13 | 1992,0,1,0,54,Dome,1,-4.0,11,0,37.0|p
MIA-199211290nor,NOR,13 | 1992,0,1,0,54,Dome,1,4.0,11,0,37.0|p
NYJ-199211290nyj,KAN,13 | 1992,0,1,1,33,44|67|10,1,6.0,11,1,35.0|u
KAN-199211290nyj,NYJ,13 | 1992,0,1,1,33,44|67|10,1,-6.0,11,1,35.0|u
WAS-199211290was,CRD,13 | 1992,0,0,1,93,44|62|11,1,-8.0,11,1,36.0|o
CRD-199211290was,WAS,13 | 1992,0,0,1,93,44|62|11,1,8.0,11,1,36.0|o
CLT-199211290clt,BUF,13 | 1992,1,1,0,38,Dome,0,16.5,11,1,41.0|u
BUF-199211290clt,CLT,13 | 1992,1,1,0,38,Dome,0,-16.5,11,1,41.0|u
RAM-199211290ram,MIN,13 | 1992,1,0,1,6,62|30|7,1,2.5,11,1,37.0|o
MIN-199211290ram,RAM,13 | 1992,1,0,1,6,62|30|7,1,-2.5,11,1,37.0|o
SFO-199211290sfo,PHI,13 | 1992,1,0,1,14,53|55|9,0,-6.5,11,1,41.0|u
PHI-199211290sfo,SFO,13 | 1992,1,0,1,14,53|55|9,0,6.5,11,1,41.0|u
SDG-199211290sdg,RAI,13 | 1992,2,0,1,45,62|37|8,1,-3.5,11,1,35.0|u
RAI-199211290sdg,SDG,13 | 1992,2,0,1,45,62|37|8,1,3.5,11,1,35.0|u
SEA-199211300sea,DEN,13 | 1992,2,1,0,99,Dome,0,5.5,11,1,34.0|u
DEN-199211300sea,SEA,13 | 1992,2,1,0,99,Dome,0,-5.5,11,1,34.0|u
NOR-199212030nor,ATL,14 | 1992,2,1,0,54,Dome,0,-10.0,12,1,39.0|u
ATL-199212030nor,NOR,14 | 1992,2,1,0,54,Dome,0,10.0,12,1,39.0|u
BUF-199212060buf,NYJ,14 | 1992,0,1,1,90,26|71|22,0,-17.0,12,1,36.0|o
NYJ-199212060buf,BUF,14 | 1992,0,1,1,90,26|71|22,0,17.0,12,1,36.0|o
CLE-199212060cle,CIN,14 | 1992,0,0,1,19,25|67|13,1,-10.0,12,1,33.0|o
CIN-199212060cle,CLE,14 | 1992,0,0,1,19,25|67|13,1,10.0,12,1,33.0|o
GNB-199212060gnb,DET,14 | 1992,0,0,1,68,21|70|12,1,-3.5,12,1,35.0|o
DET-199212060gnb,GNB,14 | 1992,0,0,1,68,21|70|12,1,3.5,12,1,35.0|o
NWE-199212060nwe,CLT,14 | 1992,0,0,1,30,26|48|23,0,-1.5,12,1,33.0|u
CLT-199212060nwe,NWE,14 | 1992,0,0,1,30,26|48|23,0,1.5,12,1,33.0|u
PHI-199212060phi,MIN,14 | 1992,0,1,1,123,33|50|20,1,-5.5,12,1,36.0|o
MIN-199212060phi,PHI,14 | 1992,0,1,1,123,33|50|20,1,5.5,12,1,36.0|o
PIT-199212060pit,SEA,14 | 1992,0,1,1,116,22|75|13,0,-13.5,12,1,31.0|o
SEA-199212060pit,PIT,14 | 1992,0,1,1,116,22|75|13,0,13.5,12,1,31.0|o
CRD-199212060crd,SDG,14 | 1992,1,0,1,108,52|65|3,1,4.5,12,1,37.0|o
SDG-199212060crd,CRD,14 | 1992,1,0,1,108,52|65|3,1,-4.5,12,1,37.0|o
DEN-199212060den,DAL,14 | 1992,1,0,1,67,15|77|7,0,7.0,12,1,35.0|o
DAL-199212060den,DEN,14 | 1992,1,0,1,67,15|77|7,0,-7.0,12,1,35.0|o
NYG-199212060nyg,WAS,14 | 1992,1,1,1,33,31|53|24,1,7.0,12,1,35.0|o
WAS-199212060nyg,NYG,14 | 1992,1,1,1,33,31|53|24,1,-7.0,12,1,35.0|o
RAI-199212060rai,KAN,14 | 1992,1,0,1,53,57|69|8,0,2.5,12,1,33.0|o
KAN-199212060rai,RAI,14 | 1992,1,0,1,53,57|69|8,0,-2.5,12,1,33.0|o
SFO-199212060sfo,MIA,14 | 1992,1,0,1,14,53|83|19,1,-8.0,12,1,42.0|u
MIA-199212060sfo,SFO,14 | 1992,1,0,1,14,53|83|19,1,8.0,12,1,42.0|u
TAM-199212060tam,RAM,14 | 1992,2,0,1,113,60|69|8,0,-1.0,12,1,39.0|o
RAM-199212060tam,TAM,14 | 1992,2,0,1,113,60|69|8,0,1.0,12,1,39.0|o
OTI-199212070oti,CHI,14 | 1992,2,1,0,40,Dome,1,-11.0,12,1,42.0|u
CHI-199212070oti,OTI,14 | 1992,2,1,0,40,Dome,1,11.0,12,1,42.0|u
BUF-199212120buf,DEN,15 | 1992,0,1,1,90,31|90|12,0,-14.0,12,1,37.0|o
DEN-199212120buf,BUF,15 | 1992,0,1,1,90,31|90|12,0,14.0,12,1,37.0|o
CRD-199212120crd,NYG,15 | 1992,1,0,1,108,56|61|11,1,-4.0,12,1,37.5|u
NYG-199212120crd,CRD,15 | 1992,1,0,1,108,56|61|11,1,4.0,12,1,37.5|u
CHI-199212130chi,PIT,15 | 1992,0,0,1,102,34|89|12,0,3.5,12,1,35.0|o
PIT-199212130chi,CHI,15 | 1992,0,0,1,102,34|89|12,0,-3.5,12,1,35.0|o
DET-199212130det,CLE,15 | 1992,0,1,0,80,Dome,0,3.5,12,1,37.0|o
CLE-199212130det,DET,15 | 1992,0,1,0,80,Dome,0,-3.5,12,1,37.0|o
KAN-199212130kan,NWE,15 | 1992,0,1,1,7,42|69|13,0,-16.5,12,1,33.0|o
NWE-199212130kan,KAN,15 | 1992,0,1,1,7,42|69|13,0,16.5,12,1,33.0|o
MIN-199212130min,SFO,15 | 1992,0,1,0,41,Dome,0,5.0,12,1,41.0|u
SFO-199212130min,MIN,15 | 1992,0,1,0,41,Dome,0,-5.0,12,1,41.0|u
NYJ-199212130nyj,CLT,15 | 1992,0,1,1,33,37|80|21,0,-5.5,12,1,34.0|u
CLT-199212130nyj,NYJ,15 | 1992,0,1,1,33,37|80|21,0,5.5,12,1,34.0|u
TAM-199212130tam,ATL,15 | 1992,0,0,1,113,50|74|6,1,1.0,12,1,41.0|o
ATL-199212130tam,TAM,15 | 1992,0,0,1,113,50|74|6,1,-1.0,12,1,41.0|o
RAM-199212130ram,NOR,15 | 1992,1,0,1,6,55|30|15,1,5.5,12,1,38.0|o
NOR-199212130ram,RAM,15 | 1992,1,0,1,6,55|30|15,1,-5.5,12,1,38.0|o
SDG-199212130sdg,CIN,15 | 1992,1,0,1,45,53|46|10,1,-14.0,12,1,38.0|u
CIN-199212130sdg,SDG,15 | 1992,1,0,1,45,53|46|10,1,14.0,12,1,38.0|u
SEA-199212130sea,PHI,15 | 1992,1,1,0,99,Dome,0,9.5,12,1,34.0|o
PHI-199212130sea,SEA,15 | 1992,1,1,0,99,Dome,0,-9.5,12,1,34.0|o
WAS-199212130was,DAL,15 | 1992,1,0,1,93,41|69|17,0,-3.0,12,1,38.0|u
DAL-199212130was,WAS,15 | 1992,1,0,1,93,41|69|17,0,3.0,12,1,38.0|u
OTI-199212130oti,GNB,15 | 1992,2,1,0,40,Dome,0,-7.0,12,1,39.0|u
GNB-199212130oti,OTI,15 | 1992,2,1,0,40,Dome,0,7.0,12,1,39.0|u
MIA-199212140mia,RAI,15 | 1992,2,0,1,47,67|71|10,1,-6.5,12,1,37.0|u
RAI-199212140mia,MIA,15 | 1992,2,0,1,47,67|71|10,1,6.5,12,1,37.0|u
NYG-199212190nyg,KAN,16 | 1992,0,1,1,33,40|66|11,0,7.5,12,1,34.0|o
KAN-199212190nyg,NYG,16 | 1992,0,1,1,33,40|66|11,0,-7.5,12,1,34.0|o
SFO-199212190sfo,TAM,16 | 1992,1,0,1,14,44|68|6,0,-20.0,12,1,41.0|u
TAM-199212190sfo,SFO,16 | 1992,1,0,1,14,44|68|6,0,20.0,12,1,41.0|u
CIN-199212200cin,NWE,16 | 1992,0,1,1,92,38|73|11,1,-4.5,12,1,34.0|u
NWE-199212200cin,CIN,16 | 1992,0,1,1,92,38|73|11,1,4.5,12,1,34.0|u
CLE-199212200cle,OTI,16 | 1992,0,0,1,19,37|71|13,1,1.0,12,1,36.0|u
OTI-199212200cle,CLE,16 | 1992,0,0,1,19,37|71|13,1,-1.0,12,1,36.0|u
CLT-199212200clt,CRD,16 | 1992,0,1,0,38,Dome,1,-2.5,12,1,35.0|u
CRD-199212200clt,CLT,16 | 1992,0,1,0,38,Dome,1,2.5,12,1,35.0|u
GNB-199212200gnb,RAM,16 | 1992,0,0,1,49,11|63|12,1,-6.0,12,1,39.0|o
RAM-199212200gnb,GNB,16 | 1992,0,0,1,49,11|63|12,1,6.0,12,1,39.0|o
NOR-199212200nor,BUF,16 | 1992,0,1,0,54,Dome,0,-3.5,12,1,39.0|u
BUF-199212200nor,NOR,16 | 1992,0,1,0,54,Dome,0,3.5,12,1,39.0|u
PHI-199212200phi,WAS,16 | 1992,0,1,1,123,46|74|14,1,-3.0,12,1,36.0|u
WAS-199212200phi,PHI,16 | 1992,0,1,1,123,46|74|14,1,3.0,12,1,36.0|u
PIT-199212200pit,MIN,16 | 1992,0,1,1,116,42|67|16,0,-1.5,12,1,35.0|u
MIN-199212200pit,PIT,16 | 1992,0,1,1,116,42|67|16,0,1.5,12,1,35.0|u
DEN-199212200den,SEA,16 | 1992,1,0,1,67,13|67|6,0,-9.0,12,1,35.0|u
SEA-199212200den,DEN,16 | 1992,1,0,1,67,13|67|6,0,9.0,12,1,35.0|u
DET-199212200det,CHI,16 | 1992,1,1,0,80,Dome,1,-3.0,12,1,40.0|u
CHI-199212200det,DET,16 | 1992,1,1,0,80,Dome,1,3.0,12,1,40.0|u
RAI-199212200rai,SDG,16 | 1992,1,0,1,53,50|31|8,1,3.0,12,1,35.0|o
SDG-199212200rai,RAI,16 | 1992,1,0,1,53,50|31|8,1,-3.0,12,1,35.0|o
MIA-199212200mia,NYJ,16 | 1992,2,0,1,47,76|64|13,0,-11.5,12,1,37.0|u
NYJ-199212200mia,MIA,16 | 1992,2,0,1,47,76|64|13,0,11.5,12,1,37.0|u
ATL-199212210atl,DAL,16 | 1992,2,1,0,32,Dome,1,7.0,12,1,42.0|o
DAL-199212210atl,ATL,16 | 1992,2,1,0,32,Dome,1,-7.0,12,1,42.0|o
NYJ-199212260nyj,NOR,17 | 1992,0,1,1,33,33|48|20,1,8.0,12,1,33.0|u
NOR-199212260nyj,NYJ,17 | 1992,0,1,1,33,33|48|20,1,-8.0,12,1,33.0|u
WAS-199212260was,RAI,17 | 1992,1,0,1,93,38|32|16,0,-13.5,12,1,35.0|o
RAI-199212260was,WAS,17 | 1992,1,0,1,93,38|32|16,0,13.5,12,1,35.0|o
CIN-199212270cin,CLT,17 | 1992,0,1,1,92,26|54|9,1,2.0,12,1,34.0|o
CLT-199212270cin,CIN,17 | 1992,0,1,1,92,26|54|9,1,-2.0,12,1,34.0|o
KAN-199212270kan,DEN,17 | 1992,0,1,1,7,38|49|17,1,-7.0,12,1,36.0|o
DEN-199212270kan,KAN,17 | 1992,0,1,1,7,38|49|17,1,7.0,12,1,36.0|o
MIN-199212270min,GNB,17 | 1992,0,1,0,41,Dome,1,-3.0,12,1,37.0|u
GNB-199212270min,MIN,17 | 1992,0,1,0,41,Dome,1,3.0,12,1,37.0|u
NWE-199212270nwe,MIA,17 | 1992,0,0,1,30,21|32|13,0,11.0,12,1,34.0|u
MIA-199212270nwe,NWE,17 | 1992,0,0,1,30,21|32|13,0,-11.0,12,1,34.0|u
PHI-199212270phi,NYG,17 | 1992,0,1,1,123,27|40|11,1,-8.0,12,1,38.0|u
NYG-199212270phi,PHI,17 | 1992,0,1,1,123,27|40|11,1,8.0,12,1,38.0|u
PIT-199212270pit,CLE,17 | 1992,0,1,1,116,20|58|9,1,-6.5,12,1,32.0|o
CLE-199212270pit,PIT,17 | 1992,0,1,1,116,20|58|9,1,6.5,12,1,32.0|o
CRD-199212270crd,TAM,17 | 1992,1,0,1,108,56|52|6,0,-7.5,12,1,38.0|u
TAM-199212270crd,CRD,17 | 1992,1,0,1,108,56|52|6,0,7.5,12,1,38.0|u
DAL-199212270dal,CHI,17 | 1992,1,1,1,114,48|76|8,1,-12.0,12,1,39.0|o
CHI-199212270dal,DAL,17 | 1992,1,1,1,114,48|76|8,1,12.0,12,1,39.0|o
RAM-199212270ram,ATL,17 | 1992,1,0,1,6,55|42|6,1,-1.0,12,1,45.0|o
ATL-199212270ram,RAM,17 | 1992,1,0,1,6,55|42|6,1,1.0,12,1,45.0|o
SEA-199212270sea,SDG,17 | 1992,1,1,0,99,Dome,1,9.5,12,1,34.0|o
SDG-199212270sea,SEA,17 | 1992,1,1,0,99,Dome,1,-9.5,12,1,34.0|o
OTI-199212270oti,BUF,17 | 1992,2,1,0,40,Dome,0,2.5,12,1,41.0|u
BUF-199212270oti,OTI,17 | 1992,2,1,0,40,Dome,0,-2.5,12,1,41.0|u
SFO-199212280sfo,DET,17 | 1992,2,0,1,14,50|86|19,1,-13.5,12,1,37.0|u
DET-199212280sfo,SFO,17 | 1992,2,0,1,14,50|86|19,1,13.5,12,1,37.0|u
MIN-199301020min,WAS,18 | 1992,0,1,0,41,Dome,0,-3.5,1,1,37.0|u
WAS-199301020min,MIN,18 | 1992,0,1,0,41,Dome,0,3.5,1,1,37.0|u
SDG-199301020sdg,KAN,18 | 1992,1,0,1,45,53|86|8,1,-3.0,1,1,37.0|u
KAN-199301020sdg,SDG,18 | 1992,1,0,1,45,53|86|8,1,3.0,1,1,37.0|u
BUF-199301030buf,OTI,18 | 1992,0,1,1,90,34|69|14,1,-2.0,1,1,37.0|o
OTI-199301030buf,BUF,18 | 1992,0,1,1,90,34|69|14,1,2.0,1,1,37.0|o
NOR-199301030nor,PHI,18 | 1992,1,1,0,54,Dome,0,-3.5,1,1,35.0|o
PHI-199301030nor,NOR,18 | 1992,1,1,0,54,Dome,0,3.5,1,1,35.0|o
PIT-199301090pit,BUF,19 | 1992,0,1,1,116,31|75|14,0,-2.0,1,1,36.0|u
BUF-199301090pit,PIT,19 | 1992,0,1,1,116,31|75|14,0,2.0,1,1,36.0|u
SFO-199301090sfo,WAS,19 | 1992,1,0,1,14,46|87|11,0,-9.5,1,1,39.0|u
WAS-199301090sfo,SFO,19 | 1992,1,0,1,14,46|87|11,0,9.5,1,1,39.0|u
DAL-199301100dal,PHI,19 | 1992,0,1,1,114,34|81|19,1,-6.5,1,1,38.0|o
PHI-199301100dal,DAL,19 | 1992,0,1,1,114,34|81|19,1,6.5,1,1,38.0|o
MIA-199301100mia,SDG,19 | 1992,1,0,1,47,74|87|11,1,-2.0,1,1,37.0|u
SDG-199301100mia,MIA,19 | 1992,1,0,1,47,74|87|11,1,2.0,1,1,37.0|u
MIA-199301170mia,BUF,20 | 1992,0,0,1,47,64|67|9,1,2.5,1,1,41.0|u
BUF-199301170mia,MIA,20 | 1992,0,0,1,47,64|67|9,1,-2.5,1,1,41.0|u
SFO-199301170sfo,DAL,20 | 1992,1,0,1,14,49|89|7,0,-4.0,1,1,37.0|o
DAL-199301170sfo,SFO,20 | 1992,1,0,1,14,49|89|7,0,4.0,1,1,37.0|o
BUF-199309050buf,NWE,1 | 1993,0,1,1,90,66|73|12,1,-14.0,9,1,38.5|o
NWE-199309050buf,BUF,1 | 1993,0,1,1,90,66|73|12,1,14.0,9,1,38.5|o
CLE-199309050cle,CIN,1 | 1993,0,0,1,19,66|74|8,1,-7.5,9,1,35.5|o
CIN-199309050cle,CLE,1 | 1993,0,0,1,19,66|74|8,1,7.5,9,1,35.5|o
CLT-199309050clt,MIA,1 | 1993,0,1,0,38,Dome,0,6.0,9,1,36.5|o
MIA-199309050clt,CLT,1 | 1993,0,1,0,38,Dome,0,-6.0,9,1,36.5|o
DET-199309050det,ATL,1 | 1993,0,1,0,80,Dome,1,-5.0,9,1,44.0|u
ATL-199309050det,DET,1 | 1993,0,1,0,80,Dome,1,5.0,9,1,44.0|u
GNB-199309050gnb,RAM,1 | 1993,0,0,1,68,67|69|10,1,-6.5,9,1,38.5|o
RAM-199309050gnb,GNB,1 | 1993,0,0,1,68,67|69|10,1,6.5,9,1,38.5|o
NYJ-199309050nyj,DEN,1 | 1993,0,1,1,33,76|67|7,0,0.0,9,1,36.5|o
DEN-199309050nyj,NYJ,1 | 1993,0,1,1,33,76|67|7,0,0.0,9,1,36.5|o
PHI-199309050phi,CRD,1 | 1993,0,1,1,123,75|61|10,0,-6.5,9,1,37.5|o
CRD-199309050phi,PHI,1 | 1993,0,1,1,123,75|61|10,0,6.5,9,1,37.5|o
PIT-199309050pit,SFO,1 | 1993,0,1,1,116,67|64|7,1,6.0,9,1,36.0|o
SFO-199309050pit,PIT,1 | 1993,0,1,1,116,67|64|7,1,-6.0,9,1,36.0|o
TAM-199309050tam,KAN,1 | 1993,0,0,1,113,83|74|6,1,7.0,9,1,36.0|u
KAN-199309050tam,TAM,1 | 1993,0,0,1,113,83|74|6,1,-7.0,9,1,36.0|u
CHI-199309050chi,NYG,1 | 1993,1,0,1,102,66|80|10,0,-1.0,9,1,35.0|o
NYG-199309050chi,CHI,1 | 1993,1,0,1,102,66|80|10,0,1.0,9,1,35.0|o
RAI-199309050rai,MIN,1 | 1993,1,0,1,53,68|83|10,0,3.0,9,1,36.0|u
MIN-199309050rai,RAI,1 | 1993,1,0,1,53,68|83|10,0,-3.0,9,1,36.0|u
SDG-199309050sdg,SEA,1 | 1993,1,0,1,45,70|82|8,0,-11.0,9,1,33.0|u
SEA-199309050sdg,SDG,1 | 1993,1,0,1,45,70|82|8,0,11.0,9,1,33.0|u
NOR-199309050nor,OTI,1 | 1993,2,1,0,54,Dome,1,-3.0,9,1,39.0|o
OTI-199309050nor,NOR,1 | 1993,2,1,0,54,Dome,1,3.0,9,1,39.0|o
WAS-199309060was,DAL,1 | 1993,2,0,1,93,77|72|7,1,-2.5,9,1,40.0|o
DAL-199309060was,WAS,1 | 1993,2,0,1,93,77|72|7,1,2.5,9,1,40.0|o
ATL-199309120atl,NOR,2 | 1993,0,1,0,32,Dome,0,3.5,9,1,39.5|o
NOR-199309120atl,ATL,2 | 1993,0,1,0,32,Dome,0,-3.5,9,1,39.5|o
CIN-199309120cin,CLT,2 | 1993,0,1,1,92,60|69|9,1,2.0,9,1,36.0|u
CLT-199309120cin,CIN,2 | 1993,0,1,1,92,60|69|9,1,-2.0,9,1,36.0|u
GNB-199309120gnb,PHI,2 | 1993,0,0,1,49,64|78|12,0,-3.5,9,1,40.0|u
PHI-199309120gnb,GNB,2 | 1993,0,0,1,49,64|78|12,0,3.5,9,1,40.0|u
